Bacteria_Load_CFU_per_mL,Ethanol_ppm,Acetaldehyde_ppm,Acetic_Acid_ppm,Isoprene_ppm,Hydrogen_Sulfide_ppm,Sensor_Resistance_Ohms
10256025.012506254,0.13084133102761233,0.10894393629311568,0.06697821433246674,0.03980124561060159,0.054301260383447,74690.06991486085
10306049.52476238,0.14541219717392276,0.11706931160466483,0.07260124184579568,0.03386706465404048,0.05855381704115603,73305.29552632161
10356074.03701851,0.1454417624412379,0.10807283398937213,0.05587881815153595,0.03546353815302408,0.04988381805634143,74875.75011828687
10406098.549274638,0.14549623555296448,0.10275485477324275,0.065888620019313,0.03489661779278525,0.0518274204927952,74720.1974036026
10456123.061530765,0.1789147286256734,0.10528489153273149,0.06456343705500785,0.03311760750601965,0.057527599704440144,72846.6532894665
10506147.573786894,0.14613777504280537,0.09531839058014752,0.0689327315760744,0.03805877451478686,0.0586633240960027,74459.40836635113
10556172.086043023,0.15182578563073842,0.11018871953254225,0.06754482582201553,0.03549519189896308,0.05875421827131702,73506.23020188267
10606196.59829915,0.1500512110952315,0.11244205959381187,0.07424481562962856,0.033698144095417146,0.05305633226838659,73662.29699846596
10656221.110555278,0.14706597697874502,0.10179732568660063,0.06097934837454323,0.031224247785020344,0.052307763189209856,74938.9721732678
10706245.622811407,0.13744005160861164,0.1016842208591853,0.07052382940916131,0.032467400972596414,0.05421055828685436,74893.07533110745
10756270.135067534,0.14822292621782482,0.1076019513468855,0.0731082991225046,0.030234168156416746,0.05721278461429576,73865.1889329782
10806294.647323662,0.13294528395370947,0.10201139418598915,0.07962000523235238,0.035205054670016805,0.06221132391672428,74162.20401377129
10856319.159579791,0.1383454659815784,0.10500617811972728,0.06794799616902186,0.03158841623539144,0.048095712076508396,75190.20803677574
10906343.671835918,0.1358999480957309,0.12236296199384857,0.07199908480877355,0.03439171435594986,0.05541851840177531,73638.76258649604
10956368.184092047,0.14161207375603252,0.10361879366565899,0.06137735221827282,0.039308638651373434,0.0509866191807669,74930.32642875187
11006392.696348175,0.1639794857450414,0.10275795384255994,0.05845666901758804,0.03880612373834134,0.049724189321908564,74179.1539059955
11056417.208604302,0.1221996364387516,0.10047388182842053,0.07466001606124305,0.035121241408859416,0.0602167419272469,75027.17981695828
11106441.720860431,0.14777410074499822,0.1116371599029393,0.07042794795238619,0.034966620531883826,0.0585430978344986,73537.61786329445
11156466.233116558,0.12482337439431651,0.10426310644391494,0.07636783000209862,0.04087725692481628,0.05817794730627426,74616.02579004201
11206490.745372687,0.13627007407835928,0.1005470602456188,0.06362768192327806,0.036809616545139534,0.060079860453425414,74724.99132494054
